scheme_code,fund_name,fund_type,nav,nav_change_pct
150993,HSBC Corporate Bond Fund - Regular Quarterly IDCW,Debt,10.9563,0.0
150994,HSBC Corporate Bond Fund - Regular Semi Annual IDCW,Debt,16.8819,0.0
150995,HSBC Corporate Bond Fund -Regular Plan - Bonus,Debt,28.6421,0.0
130947,ICICI Prudential Corporate Bond Fund - Bonus,Debt,14.9782,0.0
111988,ICICI Prudential Corporate Bond Fund - Daily IDCW,Debt,10.1065,0.0
120695,ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW,Debt,10.1008,0.0
120696,ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW,Debt,12.1669,0.0
120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,Debt,32.3402,0.0
131152,ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option,Debt,12.8827,0.0
120697,ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW,Debt,10.2224,0.0
120694,ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW,Debt,15.4483,0.0
120693,ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW,Debt,10.2332,0.0
111990,ICICI Prudential Corporate Bond Fund - Fortnightly IDCW,Debt,10.2243,0.0
111987,ICICI Prudential Corporate Bond Fund - Growth,Debt,30.834,0.0
131151,ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option,Debt,12.6555,0.0
111991,ICICI Prudential Corporate Bond Fund - Monthly IDCW,Debt,10.377,0.0
111982,ICICI Prudential Corporate Bond Fund - Premium Daily Dividend,Debt,10.0277,0.0
111985,ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend,Debt,10.077,0.0
111989,ICICI Prudential Corporate Bond Fund - Weekly IDCW,Debt,10.304,0.0
111992,ICICI Prudential Corporate Bond Fund -Quarterly IDCW,Debt,11.1643,0.0
111976,ICICI Prudential Corporate Bond Fund Retail Daily Dividend,Debt,10.0275,0.0
111978,ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend,Debt,10.3041,0.0
111972,ICICI Prudential Corporate Bond Fund Retail Growth,Debt,22.7853,0.0
111979,ICICI Prudential Corporate Bond Fund Retail Monthly Dividend,Debt,10.3008,0.0
111980,ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend,Debt,10.9335,0.0
111977,ICICI Prudential Corporate Bond Fund Retail Weekly Dividend,Debt,10.2202,0.0
120500,Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),Debt,1291.9439,0.0
120499,Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),Debt,3508.3051,0.0
120497,Invesco India Corporate Bond Fund - Direct Plan - Growth,Debt,3507.1851,0.0
120496,Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),Debt,1255.1401,0.0
120501,Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),Debt,1158.84,0.0
106179,Invesco India Corporate Bond Fund - Regular Plan - Annual IDCW (Payout / Reinvestment),Debt,2016.4682,0.0
116109,Invesco India Corporate Bond Fund - Regular Plan - Discretionary IDCW (Payout / Reinvestment),Debt,3430.1237,0.0
106177,Invesco India Corporate Bond Fund - Regular Plan - Growth,Debt,3265.0284,0.0
106171,Invesco India Corporate Bond Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),Debt,1871.4051,0.0
106172,Invesco India Corporate Bond Fund - Regular Plan - Quarterly IDCW (Payout / Reinvestment),Debt,1153.2724,0.0
133770,Kotak Coporate Bond Fund- Retail Plan-Growth Option,Debt,2034.9063,0.0
133791,Kotak Corporate Bond Fund- Direct Plan- Growth Option,Debt,4068.3817,0.0
133792,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,Debt,1072.0195,0.0
133772,Kotak Corporate Bond Fund- Institutional Plan-Growth Option,Debt,2090.4924,0.0
133782,Kotak Corporate Bond Fund- Regular Plan-Growth Option,Debt,3888.7067,0.0
133787,Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option,Debt,1266.7914,0.0
133777,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Debt,1066.6837,0.0
133779,Kotak Corporate Bond Fund- Retail Plan- Monthly Dividend Option,Debt,1040.0538,0.0
133771,Kotak Corporate Bond Fund- Retail Plan- Weekly Dividend Option,Debt,1052.3061,0.0
133783,Kotak Corporate Bond Fund- Retail Plan-Daily Dividend Option,Debt,1052.6393,0.0
133776,Kotak Corporate Bond Fund- Standard Plan-Daily Dividend Option,Debt,1052.7994,0.0
133786,Kotak Corporate Bond Fund- Standard Plan-Weekly Dividend Option,Debt,1202.9939,0.0
148755,Mirae Asset Corporate Bond Fund Direct Growth Plan,Debt,13.397,0.0
148756,Mirae Asset Corporate Bond Fund Direct IDCW,Debt,13.3938,0.0
148757,Mirae Asset Corporate Bond Fund Regular Growth,Debt,13.1128,0.0
148758,Mirae Asset Corporate Bond Fund Regular IDCW,Debt,13.1127,0.0
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option,Debt,17.0847,0.0
118808,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,Debt,17.0959,0.0
125266,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option,Debt,20.5799,0.0
118809,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,Debt,11.8026,0.0
118811,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,Debt,12.1546,0.0
118812,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option,Debt,17.0959,0.0
118807,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,Debt,46.369,0.0
118814,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,Debt,64.9468,0.0
100859,Nippon India Corporate Bond Fund - Growth Plan - Bonus Option,Debt,44.0988,0.0
100856,Nippon India Corporate Bond Fund - Growth Plan - Growth Option,Debt,61.7463,0.0
125267,NIPPON INDIA CORPORATE BOND FUND - IDCW Option,Debt,19.7818,0.0
100857,NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option,Debt,11.6626,0.0
100858,NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option,Debt,11.9939,0.0
109473,NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option,Debt,17.0959,0.0
138317,PGIM India Corporate Bond Fund - Annual Dividend,Debt,10.7648,0.0
138329,PGIM India Corporate Bond Fund - Direct Plan - Annual Dividend,Debt,16.6028,0.0
138330,PGIM India Corporate Bond Fund - Direct Plan - Growth,Debt,49.5446,0.0
138331,PGIM India Corporate Bond Fund - Direct Plan - Monthly Dividend,Debt,14.7869,0.0
138332,PGIM India Corporate Bond Fund - Direct Plan - Quarterly Dividend,Debt,12.9939,0.0
138318,PGIM India Corporate Bond Fund - Growth,Debt,44.2795,0.0
138316,PGIM India Corporate Bond Fund - Monthly Dividend,Debt,12.6731,0.0
138323,PGIM India Corporate Bond Fund - Premium Plus Plan - Growth,Debt,21.588,0.0
138315,PGIM India Corporate Bond Fund - Quarterly Dividend,Debt,11.4312,0.0
138336,PGIM India Premier Bond Fund - Annual Bonus,Debt,24.9334,0.0
138324,PGIM India Premier Bond Fund - Bonus,Debt,15.226,0.0
138333,PGIM India Premier Bond Fund - Direct Plan - Half-Yearly Bonus,Debt,13.2164,0.0
138334,PGIM India Premier Bond Fund - Half-Yearly Bonus,Debt,13.5688,0.0
146215,SBI Corporate Bond Fund - Direct Plan - Growth,Debt,16.4827,0.0
146212,SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,15.558,0.0
146216,SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,16.0234,0.0
146207,SBI Corporate Bond Fund - Regular Plan - Growth,Debt,15.9602,0.0
146208,SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,15.0624,0.0
146210,SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),Debt,15.5071,0.0
119628,Sundaram Banking and PSU Debt Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Debt,13.0091,0.0
119621,Sundaram Corporate Bond Fund Direct Plan - Growth,Debt,42.756,0.0
119624,Sundaram Corporate Bond Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),Debt,17.7706,0.0
119622,Sundaram Corporate Bond Fund Direct Plan - Income Distribution cum Capital Withdrawal(IDCW),Debt,17.9673,0.0
119631,Sundaram Corporate Bond Fund Direct Plan -Income Distribution cum Capital Withdrawal (IDCW),Debt,18.5296,0.0
119630,Sundaram Corporate Bond Fund Direct Plan-Income Distribution cum Capital Withdrawal(IDCW),Debt,19.0862,0.0
100786,Sundaram Corporate Bond Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW ),Debt,18.4621,0.0
100785,Sundaram Corporate Bond Fund Regular Plan -Income Distribution cum Capital Withdrawal(IDCW),Debt,16.9548,0.0
100789,Sundaram Corporate Bond Fund Regular Plan- Growth,Debt,41.2867,0.0
100788,Sundaram Corporate Bond Fund Regular Plan- Income Distribution cum Capital Withdrawal (IDCW),Debt,17.9561,0.0
100787,Sundaram Corporate Bond Fund Regular Plan-Income Distribution cum Capital Withdrawal (IDCW),Debt,17.6302,0.0
149361,Tata Corporate Bond Fund-Direct Plan-Growth,Debt,12.9988,0.0
149364,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Payout,Debt,12.9988,0.0
149357,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Reinvestment,Debt,12.9988,0.0
149355,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Payout,Debt,12.9988,0.0
149356,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Reinvestment,Debt,12.9988,0.0
149362,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Payout,Debt,12.9988,0.0
149358,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Reinvestment,Debt,12.9988,0.0
149351,Tata Corporate Bond Fund-Regular Plan-Growth,Debt,12.6955,0.0
149353,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Payout,Debt,12.6955,0.0
149363,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Reinvestment,Debt,12.6955,0.0
149360,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Payout,Debt,12.6955,0.0
149352,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Reinvestment,Debt,12.6955,0.0
149354,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Payout,Debt,12.6955,0.0
149359,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Reinvestment,Debt,12.6955,0.0
151320,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH,Debt,1236.4612,0.0
151321,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-MONTHLY IDCW,Debt,1169.3251,0.0
151322,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-GROWTH,Debt,1221.4961,0.0
151319,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-MONTHLY IDCW,Debt,1152.5124,0.0
143241,Union Corporate Bond Fund - Direct Plan - Growth Option,Debt,16.057,0.0
143242,Union Corporate Bond Fund - Direct Plan - IDCW Option,Debt,16.057,0.0
143239,Union Corporate Bond Fund - Regular Plan - Growth Option,Debt,15.6735,0.0
143240,Union Corporate Bond Fund - Regular Plan - IDCW Option,Debt,15.6735,0.0
148085,UTI - Bond Fund ( Segregated - 17022020) - Regular Plan - Growth Option,Debt,6.8146,0.0
148086,UTI - Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option,Debt,7.3484,0.0
148076,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Annual IDCW,Debt,1.504,0.0
148090,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,Debt,1.4941,0.0
148091,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Half-Yearly IDCW,Debt,1.4429,0.0
148092,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Quarterly IDCW,Debt,2.3467,0.0
148075,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Annual IDCW,Debt,1.4416,0.0
148088,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW,Debt,1.4408,0.0
148087,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Half-Yearly IDCW,Debt,1.4131,0.0
148089,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Quarterly IDCW,Debt,1.8744,0.0
144344,UTI Corporate Bond Fund - Direct Plan - Annual IDCW,Debt,13.8482,0.0
144341,UTI Corporate Bond Fund - Direct Plan - Flexi IDCW,Debt,15.2332,0.0
144339,UTI Corporate Bond Fund - Direct Plan - Growth Option,Debt,17.2832,0.0
144340,UTI Corporate Bond Fund - Direct Plan - Half-Yearly IDCW,Debt,14.768,0.0
144346,UTI Corporate Bond Fund - Direct Plan - Quarterly IDCW,Debt,15.1159,0.0
144337,UTI Corporate Bond Fund - Regular Plan - Annual IDCW,Debt,13.4892,0.0
144338,UTI Corporate Bond Fund - Regular Plan - Flexi IDCW,Debt,14.8671,0.0
144345,UTI Corporate Bond Fund - Regular Plan - Growth Option,Debt,16.8838,0.0
144343,UTI Corporate Bond Fund - Regular Plan - Half-Yearly IDCW,Debt,14.2656,0.0
144342,UTI Corporate Bond Fund - Regular Plan - Quarterly IDCW,Debt,14.6816,0.0
134385,Aditya Birla Sun Life Credit Risk Fund - Direct - IDCW,Debt,14.8045,0.0
134388,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,Debt,26.6062,0.0
134387,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,Debt,26.6073,0.0
134386,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,Debt,13.4292,0.0
134384,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Bonus,Debt,17.7004,0.0
134383,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth,Debt,24.1563,0.0
130314,Axis Credit Risk Fund - Direct Plan - Growth,Debt,25.0606,0.0
130312,Axis Credit Risk Fund - Direct Plan - Monthly IDCW,Debt,10.1792,0.0
130311,Axis Credit Risk Fund - Direct Plan - Weekly IDCW,Debt,10.2997,0.0
130309,Axis Credit Risk Fund - Regular Plan - Growth,Debt,22.3067,0.0
130313,Axis Credit Risk Fund - Regular Plan - Monthly IDCW,Debt,10.1087,0.0
130310,Axis Credit Risk Fund - Regular Plan - Weekly IDCW,Debt,10.1731,0.0
140605,BANDHAN CREDIT RISK FUND - DIRECT PLAN HALF YEARLY IDCW,Debt,10.4517,0.0
140608,BANDHAN Credit Risk Fund - Regular Plan Annual IDCW,Debt,10.6671,0.0
140609,BANDHAN Credit Risk Fund - Regular Plan Growth,Debt,16.7948,0.0
140611,BANDHAN Credit Risk Fund - Regular Plan Half Yearly IDCW,Debt,10.2894,0.0
140612,BANDHAN Credit Risk Fund - Regular Plan Periodic IDCW,Debt,13.0419,0.0
140607,BANDHAN Credit Risk Fund - Regular Plan Quarterly IDCW,Debt,10.5388,0.0
140610,BANDHAN Credit Risk Fund-Direct Plan-Annual IDCW,Debt,10.8249,0.0
140603,BANDHAN Credit Risk Fund-Direct Plan-Growth,Debt,18.3386,0.0
140606,BANDHAN Credit Risk Fund-Direct Plan-Periodic IDCW,Debt,13.5568,0.0
140604,BANDHAN Credit Risk Fund-Direct Plan-Quarterly IDCW,Debt,10.7416,0.0
133868,BANK OF INDIA Credit Risk  Fund - Direct Plan,Debt,13.579,0.0
133867,BANK OF INDIA Credit Risk Fund - Regular Plan,Debt,13.2229,0.0
152903,Baroda BNP Paribas Credit Risk fund - Regular-Quarterly- IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Quarterly IDCW option Seg. Portfolio 1),Debt,0.0,
152905,Baroda BNP Paribas Credit Risk fund - Regular-Weekly-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Weekly IDCW option Seg. Portfolio 1),Debt,0.0,
152892,Baroda BNP Paribas Credit risk fund -Defunct -Growth option -Seg-Portfolio 2 (erstwhile BBNPP Medium Duration Fund-Defunct Growth Option Seg.Portfolio1),Debt,0.0,
152899,Baroda BNP Paribas Credit Risk fund -Defunct -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Defunct-Monthly IDCW option Seg. Portfolio 1),Debt,0.0,
152894,Baroda BNP Paribas Credit Risk fund -Defunct -Weekly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Defunct-Weekly IDCW option Seg. Portfolio 1),Debt,0.0,
152898,Baroda BNP Paribas Credit Risk fund -Direct - Growth option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Growth option Seg. Portfolio 1),Debt,0.0,
152897,Baroda BNP Paribas Credit Risk fund -Direct -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Monthly IDCW option Seg. Portfolio 1),Debt,0.0,
152896,Baroda BNP Paribas Credit Risk fund -Direct -Quarterly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-Quarterly IDCW option Seg. Portfolio 1),Debt,0.0,
152895,Baroda BNP Paribas Credit Risk fund -Direct -Weekly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-weekly IDCW option Seg. Portfolio 1),Debt,0.0,
133520,Baroda BNP Paribas Credit Risk Fund -Direct- Monthly IDCW,Debt,14.2836,0.0
133524,Baroda BNP Paribas Credit Risk Fund -Direct- Quarterly IDCW,Debt,12.7195,0.0
152900,Baroda BNP Paribas Credit Risk fund -Direct-Daily IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-daily-IDCW option Seg. Portfolio 1),Debt,0.0,
133488,Baroda BNP Paribas Credit Risk Fund -Direct-Growth Option,Debt,25.4485,0.0
152901,Baroda BNP Paribas Credit Risk fund -Regular -Daily-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Daily-IDCW option Seg. Portfolio 1),Debt,0.0,
152902,Baroda BNP Paribas Credit Risk fund -Regular -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Monthly IDCW option Seg. Portfolio 1),Debt,0.0,
152904,Baroda BNP Paribas Credit Risk fund -Regular-Growth -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular Growth Seg. Portfolio 1),Debt,0.0,
133486,Baroda BNP Paribas Credit Risk Fund -Regular-Growth Option,Debt,23.0168,0.0
133517,Baroda BNP Paribas Credit Risk Fund -Regular-Monthly IDCW,Debt,11.2109,0.0
133518,Baroda BNP Paribas Credit Risk Fund -Regular-Quarterly IDCW,Debt,11.674,0.0
148350,Baroda BNP Paribas Credit Risk Fund- Direct - Bonus Option- Segregated Portfolio- 1,Debt,0.0,
148333,Baroda BNP Paribas Credit Risk Fund- Direct- Growth Option- Segregated Portfolio- 1,Debt,0.0,
148334,Baroda BNP Paribas Credit Risk Fund- Direct- Monthly IDCW Option- Segregated Portfolio- 1,Debt,0.0,
148349,Baroda BNP Paribas Credit Risk Fund- Regular- Bonus Option- Segregated Portfolio- 1,Debt,0.0,
148330,Baroda BNP Paribas Credit Risk Fund- Regular- Growth Option- Segregated Portfolio- 1,Debt,0.0,
148331,Baroda BNP Paribas Credit Risk Fund- Regular- Monthly IDCW Option- Segregated Portfolio- 1,Debt,0.0,
148332,Baroda BNP Paribas Credit Risk Fund- Regular- Quarterly IDCW Option- Segregated Portfolio- 1,Debt,0.0,
152893,Baroda BNP Paribas Credit Risk Fund-Defunct -Daily IDCW option - seg Portfolio 2 (erstwhile BBNPP Medium Duration fund Defunct Daily IDCW daily option Seg Portfolio 1),Debt,0.0,
148335,Baroda BNP Paribas Credit Risk Fund-Direct- Quarterly IDCW Option- Segregated Portfolio- 1,Debt,0.0,
119084,DSP Credit Risk Fund - Direct Plan -  IDCW - Monthly,Debt,11.1262,0.0
119082,DSP Credit Risk Fund - Direct Plan - Growth,Debt,55.4951,0.0
119083,DSP Credit Risk Fund - Direct Plan - IDCW,Debt,12.2928,0.0
119087,DSP Credit Risk Fund - Direct Plan - IDCW - Daily,Debt,11.0678,0.0
119085,DSP Credit Risk Fund - Direct Plan - IDCW - Quarterly ,Debt,11.4446,0.0
119086,DSP Credit Risk Fund - Direct Plan - IDCW - Weekly,Debt,11.0701,0.0
101839,DSP Credit Risk Fund - Regular Plan - IDCW,Debt,12.1588,0.0
101840,DSP Credit Risk Fund - Regular Plan - IDCW - Daily,Debt,11.0619,0.0
117061,DSP Credit Risk Fund - Regular Plan - IDCW - Monthly,Debt,11.1889,0.0
117062,DSP Credit Risk Fund - Regular Plan - IDCW - Quarterly ,Debt,11.3125,0.0
101838,DSP Credit Risk Fund - Regular Plan - IDCW - Weekly,Debt,11.067,0.0
101837,DSP Credit Risk Fund - Regular Plan -Growth,Debt,50.5998,0.0
118553,Franklin India Credit Risk Fund - Direct - Growth,Debt,25.565,0.0
118552,Franklin India Credit Risk Fund - Direct - IDCW ,Debt,14.0105,0.0
116153,Franklin India Credit Risk Fund - Growth,Debt,25.3348,0.0
116154,Franklin India Credit Risk Fund - IDCW ,Debt,13.5858,0.0
148304,Franklin India Credit Risk Fund - Segregated Portfolio 3 (9.50% Yes bank Ltd CO 23Dec21) - Direct Growth Plan,Debt,0.0,
148303,Franklin India Credit Risk Fund - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Growth Plan,Debt,0.0,
147956,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Dividend Plan,Debt,0.0,
147955,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan,Debt,0.0,
147957,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Dividend Plan,Debt,0.0,
147954,Franklin India Credit Risk Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan,Debt,0.0,
147959,Franklin India Credit Risk Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - IDCW,Debt,0.0,
147958,Franklin India Credit Risk Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct Growth Plan,Debt,0.0,
147961,Franklin India Credit Risk Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan,Debt,0.0,
148305,Franklin India Credit Risk Fund- Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - IDCW,Debt,0.0,
147960,Franklin India Credit Risk Fund-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct IDCW,Debt,0.0,
148306,Franklin India Credit Risk Fund-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct IDCW,Debt,0.0,
128053,HDFC Credit Risk Debt Fund - Growth Option,Debt,24.9254,0.0
128051,HDFC Credit Risk Debt Fund - Growth Option - Direct Plan,Debt,27.0244,0.0
133148,HDFC Credit Risk Debt Fund - IDCW Option,Debt,22.9521,0.0
133147,HDFC Credit Risk Debt Fund - IDCW Option - Direct Plan,Debt,23.6897,0.0
128050,HDFC Credit Risk Debt Fund - Quarterly IDCW - Direct Plan,Debt,10.7833,0.0
128052,HDFC Credit Risk Debt Fund - Quarterly IDCW Option,Debt,10.4294,0.0
151047,HSBC Credit Risk Fund - Direct Annual IDCW,Debt,14.2825,0.0
